SearchedWord,TweetID,L1,L2,L3,Final_Label
دموکراسی,1232283924526698500,neg,neg,None,neg
دموکراسی,1232165486772785153,neu,neu,None,neu
دموکراسی,1232178802610114561,neg,neg,None,neg
دموکراسی,1232397646909845506,neg,neg,None,neg
دموکراسی,1232401480306442241,neg,neg,None,neg
دموکراسی,1232186188657823745,neg,neg,None,neg
دموکراسی,1232279566242078725,neg,neg,None,neg
دموکراسی,1232411272215515138,neg,neg,None,neg
دموکراسی,1232260499070488578,neg,neg,None,neg
دموکراسی,1232274021166862336,neg,neg,None,neg
دموکراسی,1232427354355617799,neg,neg,None,neg
دموکراسی,1232271934382952448,neg,neg,None,neg
دموکراسی,1232336972343017472,neg,neg,None,neg
دموکراسی,1232291672681148419,neg,neg,None,neg
دموکراسی,1232186169955364870,neg,neg,None,neg
دموکراسی,1232348980555714565,neg,neg,None,neg
دموکراسی,1232404915856777217,neg,neg,None,neg
دموکراسی,1232165989690814464,neg,neg,None,neg
دموکراسی,1232284172091371525,neg,neg,None,neg
دموکراسی,1232351528712798208,neu,neu,None,neu
دموکراسی,1232189628008083456,neg,neg,None,neg
دموکراسی,1232424282837442562,pos,pos,None,pos
دموکراسی,1232279887643369477,neg,neg,None,neg
دموکراسی,1232452259461521409,neu,neu,None,neu
دموکراسی,1232244363708846080,neg,neg,None,neg
دموکراسی,1232582324933419010,neg,neg,None,neg
دموکراسی,1232505795780194304,neg,neg,None,neg
دموکراسی,1232251913133056001,neg,neg,None,neg
دموکراسی,1232585793316646912,neg,neg,None,neg
دموکراسی,1232251729435090944,neg,neg,None,neg
دموکراسی,1232586344360292352,neg,neg,None,neg
دموکراسی,1232576023285391360,neg,neg,None,neg
دموکراسی,1232303122372087808,neg,neg,None,neg
دموکراسی,1232531510303084546,neg,neg,None,neg
دموکراسی,1232156386861207553,neg,neg,None,neg
دموکراسی,1232296543287463938,neg,neg,None,neg
دموکراسی,1232378995020386307,neg,neg,None,neg
دموکراسی,1232251636237635585,neg,neg,None,neg
آدم لارج,1231518148312150016,neg,neg,None,neg
آدم لارج,1230956875279060993,neg,neg,None,neg
پرفکت,1230061390108512257,pos,pos,None,pos
پرفکت,1230808738128433152,pos,pos,None,pos
پرفکت,1232203974876573696,pos,pos,None,pos
پرفکت,1232149442465234945,pos,pos,None,pos
پرفکت,1231191226931720193,pos,pos,None,pos
پرفکت,1231587982664228866,pos,pos,None,pos
پرفکت,1231291290916184066,neu,neu,None,neu
پرفکت,1231663742246510592,neg,neg,None,neg
پرفکت,1230163380071280641,neg,neg,None,neg
پرفکت,1229841031660756993,neu,neu,None,neu
پرفکت,1230709983739662338,pos,pos,None,pos
پرفکت,1232591958230564864,pos,pos,None,pos
پرفکت,1231634742493057024,neu,neu,None,neu
پرفکت,1232067963424915456,neg,neg,None,neg
پرفکت,1230849884108001281,neg,neg,None,neg
پرفکت,1232046319637692416,pos,pos,None,pos
پرفکت,1231257921230643200,pos,pos,None,pos
پرفکت,1231669931105804290,neg,neg,None,neg
پرفکت,1230785731729199104,pos,pos,None,pos
پرفکت,1230087277113696257,pos,pos,None,pos
پرفکت,1230847283870216194,pos,pos,None,pos
پرفکت,1230671635851698176,neg,neg,None,neg
پرفکت,1230670737498923010,neg,neg,None,neg
پرفکت,1231497699846848512,pos,pos,None,pos
پرفکت,1230798190879952896,pos,pos,None,pos
پرفکت,1230802932171526145,pos,pos,None,pos
پرفکت,1231525681303113730,neg,neg,None,neg
پرفکت,1232412966781358082,pos,pos,None,pos
پرفکت,1232677187259686912,pos,pos,None,pos
پرفکت,1231172225077796864,neu,neu,None,neu
پرفکت,1229690600318029824,pos,pos,None,pos
پرفکت,1229816823513632770,pos,pos,None,pos
پرفکت,1230857387759685633,neg,neg,None,neg
پرفکت,1230804453999202304,pos,pos,None,pos
پرفکت,1230788103213854720,pos,pos,None,pos
پرفکت,1231495679169695744,neg,neg,None,neg
پرفکت,1229678141578366977,neg,neg,None,neg
پرفکت,1229640134028480512,neu,neu,None,neu
پرفکت,1230861032786186247,neg,neg,None,neg
پرفکت,1229473075177172992,pos,pos,None,pos
پرفکت,1230525051310661633,neu,neu,None,neu
پرفکت,1230202814569336833,neu,neu,None,neu
پرفکت,1232108570487017472,neg,neg,None,neg
پرفکت,1231205923030536193,neu,neu,None,neu
پرفکت,1229495229667008522,pos,pos,None,pos
پرفکت,1230458629284823042,pos,pos,None,pos
پرفکت,1229465614760103936,neg,neg,None,neg
پرفکت,1231044996645752833,neu,neu,None,neu
پرفکت,1230871817763655680,neg,neg,None,neg
پرفکت,1232651199108861954,pos,pos,None,pos
پرفکت,1230807405744861186,neg,neg,None,neg
پرفکت,1230786635526295556,pos,pos,None,pos
پرفکت,1232614607837069312,pos,pos,None,pos
پرفکت,1231977478144581632,pos,pos,None,pos
پرفکت,1232656821518839808,neu,neu,None,neu
پرفکت,1231803709358661632,neg,neg,None,neg
پرفکت,1231367920606994433,pos,pos,None,pos
پرفکت,1232041172794855425,pos,pos,None,pos
پرفکت,1231549575149838339,neg,neg,None,neg
پرفکت,1232713251563200512,pos,pos,None,pos
پرفکت,1231971995933380608,neg,neg,None,neg
پرفکت,1231935642164219907,pos,pos,None,pos
پرفکت,1232034938050039810,pos,pos,None,pos
پرفکت,1231570480399777800,pos,pos,None,pos
پرفکت,1231921452955373574,pos,pos,None,pos
پرفکت,1229883228665843713,neg,neg,None,neg
استرس,1232540009665830912,neg,neg,None,neg
استرس,1232444334395416576,neg,neg,None,neg
استرس,1232427949976100875,neg,neg,None,neg
استرس,1232426623145857027,neg,neg,None,neg
استرس,1232417697104662529,neg,neg,None,neg
استرس,1232535103877853184,neg,neg,None,neg
استرس,1232444179751436288,neg,neg,None,neg
استرس,1232428523832463363,neg,neg,None,neg
استرس,1232439877574090752,neg,neg,None,neg
استرس,1232494396345638912,pos,pos,None,pos
استرس,1232439890169581568,neg,neg,None,neg
استرس,1232428440596336642,neg,neg,None,neg
استرس,1232535596146593793,neg,neg,None,neg
استرس,1232540384728944641,neg,neg,None,neg
استرس,1232444214375415808,neg,neg,None,neg
استرس,1232469306920718339,neg,neg,None,neg
استرس,1232431382682619904,neg,neg,None,neg
استرس,1232477053884067840,neg,neg,None,neg
استرس,1232479820824465414,neg,neg,None,neg
استرس,1232430992134221824,neg,neg,None,neg
استرس,1232416019576184832,pos,pos,None,pos
استرس,1232527151766761472,neg,neg,None,neg
استرس,1232414570901192704,pos,pos,None,pos
استرس,1232466338724995075,neg,neg,None,neg
استرس,1232522428523458565,neg,neg,None,neg
استرس,1232528029412450304,neg,neg,None,neg
استرس,1232440051616731136,pos,pos,None,pos
استرس,1232535087679406080,neg,neg,None,neg
استرس,1232417497665671168,neg,neg,None,neg
استرس,1232426036563980291,neg,neg,None,neg
استرس,1232419487489646593,neg,neg,None,neg
استرس,1232426467310624773,neg,neg,None,neg
استرس,1232530966243151873,neg,neg,None,neg
استرس,1232496715422257152,neg,neg,None,neg
استرس,1232539431883726850,neg,neg,None,neg
استرس,1232417724032339969,neg,neg,None,neg
استرس,1232417541496152066,neg,neg,None,neg
استرس,1232414550974033920,neu,neu,None,neu
استرس,1232528065542139904,pos,pos,None,pos
استرس,1232430004048400387,neg,neg,None,neg
استرس,1232449222110134272,neg,neg,None,neg
استرس,1232542026744422400,neg,neg,None,neg
استرس,1232522719679389696,neg,neg,None,neg
استرس,1232449364074741761,neg,neg,None,neg
استرس,1232430108826361857,neg,neg,None,neg
استرس,1232482677904699395,neg,neg,None,neg
استرس,1232466367435010048,neg,neg,None,neg
استرس,1232446178798628865,neg,neg,None,neg
استرس,1232526457353756672,neg,neg,None,neg
استرس,1232528728443510784,neg,neg,None,neg
استرس,1232477240245379073,neg,neg,None,neg
استرس,1232470108758364161,neg,neg,None,neg
استرس,1232432948164431872,neg,neg,None,neg
استرس,1232425327999246338,neg,neg,None,neg
استرس,1232519663646576640,neg,neg,None,neg
استرس,1232452169879547904,pos,pos,None,pos
استرس,1232519142839812097,neg,neg,None,neg
استرس,1232455621825499136,neg,neg,None,neg
استرس,1232423728585281537,neg,neg,None,neg
استرس,1232461052438171648,neg,neg,None,neg
استرس,1232459947964690432,neg,neg,None,neg
استرس,1232437825187930112,neg,neg,None,neg
استرس,1232462877555978240,neg,neg,None,neg
استرس,1232519061206175745,neg,neg,None,neg
استرس,1232425584988475400,neu,neu,None,neu
استرس,1232451334265139200,neg,neg,None,neg
استرس,1232424325006929925,neg,neg,None,neg
استرس,1232432702663430144,neg,neg,None,neg
استرس,1232432925850734592,neg,neg,None,neg
استرس,1232520564184453121,neg,neg,None,neg
استرس,1232425093386686465,neg,neg,None,neg
استرس,1232437991592755200,neg,neg,None,neg
استرس,1232502896622800896,neg,neg,None,neg
استرس,1232436984343224320,neg,neg,None,neg
استرس,1232507081015480320,neg,neg,None,neg
استرس,1232508177985478656,neg,neg,None,neg
استرس,1232436181213691905,neg,neg,None,neg
استرس,1232502297978187776,neg,neg,None,neg
استرس,1232439097693634560,neg,neg,None,neg
استرس,1232459065621528576,neg,neg,None,neg
استرس,1232510929562210304,neg,neg,None,neg
استرس,1232422739383902208,neg,neg,None,neg
استرس,1232434571838312448,neg,neg,None,neg
استرس,1232453295999840256,neu,neu,None,neu
استرس,1232450235235880960,neg,neg,None,neg
سورئال,1229516505101922304,neg,neg,None,neg
سورئال,1230524279785164801,neu,neu,None,neu
سورئال,1231215936050475008,neg,neg,None,neg
سورئال,1229504665550774273,neg,neg,None,neg
سورئال,1231660421955956736,neu,neu,None,neu
سورئال,1230127897127669762,neu,neu,None,neu
سورئال,1232035411586768896,neu,neu,None,neu
سورئال,1232719453781184512,neg,neg,None,neg
سورئال,1229501013033390080,neu,neu,None,neu
سورئال,1232419036056576000,neg,neg,None,neg
سورئال,1230569740621488130,neg,neg,None,neg
سورئال,1229379737639948289,neg,neg,None,neg
سورئال,1230140679344599040,neu,neu,None,neu
سورئال,1231847668747513857,neg,neg,None,neg
سورئال,1231239953440542726,neg,neg,None,neg
سورئال,1231323366012936192,neu,neu,None,neu
سورئال,1231767871400939520,neg,neg,None,neg
سورئال,1229836627792535555,neg,neg,None,neg
سورئال,1231314318983155712,neg,neg,None,neg
سورئال,1231611232089759745,neg,neg,None,neg
سورئال,1231292419553054720,neg,neg,None,neg
سورئال,1229839898296954880,neu,neu,None,neu
سورئال,1229751696072626182,pos,pos,None,pos
سورئال,1231683346562002944,neu,neu,None,neu
سورئال,1232689685077614596,neg,neg,None,neg
سورئال,1229460369686630407,neu,neu,None,neu
سورئال,1231869705687879681,pos,pos,None,pos
سورئال,1231874994625531905,neu,neu,None,neu
سورئال,1232220528695562240,neg,neg,None,neg
سورئال,1231094607389380608,neu,neu,None,neu
سورئال,1232248226503364608,neu,neu,None,neu
سورئال,1230772817307697152,neu,neu,None,neu
سورئال,1231695920951152640,neu,neu,None,neu
سورئال,1230581842899865600,neg,neg,None,neg
سورئال,1232752674019389441,pos,pos,None,pos
سورئال,1232682627691401217,neu,neu,None,neu
سورئال,1230729039901384707,pos,pos,None,pos
سورئال,1232300579231338496,pos,pos,None,pos
سورئال,1232751257191952385,neu,neu,None,neu
سورئال,1230271410330832898,pos,pos,None,pos
سورئال,1230940538381033472,neg,neg,None,neg
سورئال,1232252358609993730,neu,neu,None,neu
سورئال,1231918880907546625,neg,neg,None,neg
سورئال,1232078834910056448,neg,neg,None,neg
سورئال,1232786503039963138,neg,neg,None,neg
سورئال,1232062677763198976,neg,neg,None,neg
سورئال,1230056250869608448,neg,neg,None,neg
سورئال,1231612778974040064,neu,neu,None,neu
سورئال,1230182405274841088,neu,neu,None,neu
سورئال,1232720065151295489,pos,pos,None,pos
سورئال,1231889737528565760,neg,neg,None,neg
سورئال,1229444408594092037,neu,neu,None,neu
سورئال,1232721835852259328,neu,neu,None,neu
سورئال,1231634016438190081,pos,pos,None,pos
سورئال,1232479722509979648,neg,neg,None,neg
سورئال,1231195281728921603,neg,neg,None,neg
سورئال,1229615662084943872,neg,neg,None,neg
سورئال,1231268588138438661,neg,neg,None,neg
سورئال,1232269539460685824,neg,neg,None,neg
سورئال,1231509322770898947,neg,neg,None,neg
سورئال,1229737079485206528,neu,neu,None,neu
سورئال,1231472730043666433,pos,pos,None,pos
سورئال,1232274542879485953,neg,neg,None,neg
سورئال,1231287717352308737,neg,neg,None,neg
سورئال,1232696755055017984,neg,neg,None,neg
سورئال,1232693542994112512,neg,neg,None,neg
سورئال,1230916469791301633,neg,neg,None,neg
سورئال,1230913777945759744,neg,neg,None,neg
سینگل,1230751010269745154,pos,pos,None,pos
سینگل,1232442993635758081,neg,neg,None,neg
سینگل,1230456449517654017,pos,pos,None,pos
سینگل,1232385870428352518,neg,neg,None,neg
سینگل,1230760963436994562,neg,neg,None,neg
سینگل,1230493237099581442,neg,neg,None,neg
سینگل,1230750061786648576,neg,neg,None,neg
سینگل,1232652026556932096,neg,neg,None,neg
سینگل,1231287742392303616,neg,neg,None,neg
سینگل,1232424140017033216,neg,neg,None,neg
سینگل,1231931963394711552,neg,neg,None,neg
سینگل,1232611332089958402,neg,neg,None,neg
سینگل,1230520380630106113,neg,neg,None,neg
سینگل,1230422309778993153,neg,neg,None,neg
سینگل,1231345556418523138,neg,neg,None,neg
سینگل,1230871752399577089,neu,neu,None,neu
سینگل,1231343917691330560,neg,neg,None,neg
سینگل,1231703802144792578,neg,neg,None,neg
سینگل,1232337566990467076,neg,neg,None,neg
سینگل,1230389172302688256,neg,neg,None,neg
سینگل,1232699154088046592,neg,neg,None,neg
سینگل,1230233902616399872,neg,neg,None,neg
سینگل,1231519813471801345,neu,neu,None,neu
سینگل,1232327192119521282,neg,neg,None,neg
سینگل,1231512082136346624,neg,neg,None,neg
سینگل,1230842833545973760,neg,neg,None,neg
سینگل,1231237959388581888,neg,neg,None,neg
سینگل,1231233891580731395,neg,neg,None,neg
سینگل,1232421438159835143,neg,neg,None,neg
سینگل,1231295158974636038,neg,neg,None,neg
سینگل,1232649973038272524,neg,neg,None,neg
سینگل,1230750973124984832,neg,neg,None,neg
سینگل,1230493879104942080,neu,neu,None,neu
سینگل,1232610669889032192,neg,neg,None,neg
سینگل,1230789945175838720,neg,neg,None,neg
سینگل,1231984607949660165,neg,neg,None,neg
سینگل,1232599095866515456,neg,neg,None,neg
سینگل,1230462477386862600,neg,neg,None,neg
سینگل,1232454358781972480,neg,neg,None,neg
سینگل,1230793686096719873,neg,neg,None,neg
سینگل,1230751292504494081,neg,neg,None,neg
سینگل,1230456121606971394,neg,neg,None,neg
سینگل,1232607892689301504,neg,neg,None,neg
سینگل,1230397206605287429,neg,neg,None,neg
سینگل,1231702357655871490,neg,neg,None,neg
سینگل,1230223592216047618,neg,neg,None,neg
سینگل,1232698193323970566,neg,neg,None,neg
سینگل,1230872296169996288,neg,neg,None,neg
سینگل,1231515202451099650,neg,neg,None,neg
سینگل,1232245943925379072,neg,neg,None,neg
سینگل,1232698871932968966,neg,neg,None,neg
سینگل,1230237900786348033,neg,neg,None,neg
سینگل,1232249959996645376,neu,neu,None,neu
سینگل,1231517284998565888,neg,neg,None,neg
سینگل,1231702748678238209,neu,neu,None,neu
سینگل,1230416667294994432,neg,neg,None,neg
سینگل,1231866801828646913,neg,neg,None,neg
سینگل,1231714681787731968,neg,neg,None,neg
سینگل,1230948435827871751,neg,neg,None,neg
سینگل,1230975193771802624,neg,neg,None,neg
سینگل,1230969209246535681,neg,neg,None,neg
سینگل,1232210801575882753,neg,neg,None,neg
سینگل,1230626862793199617,neu,neu,None,neu
سینگل,1231554988217896960,neg,neg,None,neg
سینگل,1230615947511246849,neg,neg,None,neg
سینگل,1231088843878731776,neg,neg,None,neg
سینگل,1230599174288224256,neg,neg,None,neg
سینگل,1232020204365938688,neg,neg,None,neg
سینگل,1231180109610024966,neg,neg,None,neg
سینگل,1230540216215232517,neg,neg,None,neg
سینگل,1232002241994874882,neg,neg,None,neg
سینگل,1230552881515773952,neu,neu,None,neu
سینگل,1231682317183262720,neg,neg,None,neg
سینگل,1232063079397167104,neg,neg,None,neg
سینگل,1230546943148986368,neg,neg,None,neg
سینگل,1232001017685909504,neg,neg,None,neg
سینگل,1231177948620738562,neg,neg,None,neg
سینگل,1230558750504701954,neg,neg,None,neg
سینگل,1232069069844688896,neg,neg,None,neg
سینگل,1231681091125358605,neu,neu,None,neu
سینگل,1231150012391755777,neu,neu,None,neu
سینگل,1231555959652323328,neg,neg,None,neg
سینگل,1230686029692227586,neg,neg,None,neg
سینگل,1231638820942209025,neg,neg,None,neg
سینگل,1230616323186733056,neg,neg,None,neg
سینگل,1231567389369696256,neg,neg,None,neg
سینگل,1232188315899777027,neg,neg,None,neg
سینگل,1230636698498928640,neg,neg,None,neg
سینگل,1231639724630036480,neu,neu,None,neu
سینگل,1231554382891802626,neg,neg,None,neg
آتئیست,1229509199756963840,neg,neg,None,neg
آتئیست,1229854089758019584,neg,neg,None,neg
آتئیست,1231783082996441089,neg,neg,None,neg
آتئیست,1230810806461222913,neg,neg,None,neg
آتئیست,1230074287211655168,neu,neu,None,neu
آتئیست,1230412087194791936,neg,neg,None,neg
آتئیست,1229352809520336897,neu,neu,None,neu
آتئیست,1230727300263510016,neu,neu,None,neu
آتئیست,1230482345515454466,neg,neg,None,neg
آتئیست,1229352042327609346,neu,neu,None,neu
آتئیست,1229433212834852864,neg,neg,None,neg
آتئیست,1231725968529772544,neu,neu,None,neu
آتئیست,1229852840480296960,neg,neg,None,neg
آتئیست,1229353952602443776,neu,neu,None,neu
آتئیست,1230274266081505286,neg,neg,None,neg
آتئیست,1230171077747322880,neg,neg,None,neg
آتئیست,1229315711022981120,neu,neu,None,neu
آتئیست,1231910605323264000,neg,neg,None,neg
آتئیست,1229631018132357120,neg,neg,None,neg
آتئیست,1230885471967944706,neg,neg,None,neg
آتئیست,1230197321226444801,neg,neg,None,neg
آتئیست,1230272510949675008,neg,neg,None,neg
آتئیست,1231991789957111809,neg,neg,None,neg
